cty_id,cand_id,vote_count
195,64,15696
195,65,21123
196,0,5084
196,1,73296
196,2,1783
196,3,5048
196,4,183286
196,5,1879
196,6,111594
196,7,58732
196,8,130952
196,9,5235
196,10,50888
196,11,7853
196,12,57842
196,13,60695
196,14,43201
196,15,5642
196,16,3711
196,17,50824
196,18,4207
196,19,52505
196,20,79866
196,21,68920
196,22,97936
196,23,29112
196,24,116393
196,25,62334
196,26,71489
196,27,121518
196,28,189795
196,29,38618
196,30,56719
196,31,33289
196,32,39457
196,33,6404
196,34,52247
196,35,78124
196,36,57375
196,37,83837
196,38,53717
196,39,3650
196,40,1957
196,41,2790
196,42,49493
196,43,48594
196,44,1125
196,45,5185
196,46,4144
196,47,2126
196,48,11432
196,49,3435
196,50,115784
196,51,113847
196,52,86478
196,53,2648
196,54,31941
196,55,1799
196,56,27536
196,57,4937
196,58,33400
196,59,2054
196,60,99683
196,61,98734
196,62,131835
196,63,23450
196,64,54852
196,65,47170
197,0,465
197,1,4145
197,2,323
197,3,867
197,4,17009
197,5,411
197,6,15342
197,7,7278
197,8,11506
197,9,882
197,10,2085
197,11,624
197,12,2074
197,13,2422
197,14,2237
197,15,579
197,16,519
197,17,1879
197,18,374
197,19,2132
197,20,8059
197,21,8256
197,22,9857
197,23,1505
197,24,8515
197,25,8720
197,26,8438
197,27,7260
197,28,10688
197,29,3171
197,30,2860
197,31,3207
197,32,1640
197,33,843
197,34,4638
197,35,7596
197,36,8111
197,37,3778
197,38,2160
197,39,602
197,40,413
197,41,563
197,42,3669
197,43,2106
197,44,258
197,45,499
197,46,567
197,47,345
197,48,680
197,49,568
197,50,10199
197,51,4043
197,52,9639
197,53,674
197,54,1682
197,55,319
197,56,1379
197,57,563
197,58,1389
197,59,182
197,60,5188
197,61,4232
197,62,692
197,63,1182
197,64,2455
197,65,6615
198,0,438
198,1,2691
198,2,294
198,3,642
198,4,8525
198,5,389
198,6,16656
198,7,12537
198,8,10499
198,9,915
198,10,1002
198,11,557
198,12,900
198,13,961
198,14,1122
198,15,527
198,16,372
198,17,881
198,18,345
198,19,1047
198,20,12473
198,21,9629
198,22,6067
198,23,1403
198,24,12554
198,25,16076
198,26,13633
198,27,11672
198,28,19693
198,29,5874
198,30,5126
198,31,3656
198,32,3613
198,33,495
198,34,8875
198,35,11899
198,36,11260
198,37,1519
198,38,1065
198,39,438
198,40,515
198,41,477
198,42,2469
198,43,920
198,44,253
198,45,384
198,46,631
198,47,732
198,48,499
198,49,431
198,50,13390
198,51,2527
198,52,7164
198,53,567
198,54,2219
198,55,265
198,56,838
198,57,397
198,58,733
198,59,211
198,60,5742
198,61,1806
198,62,619
198,63,2767
198,64,3324
198,65,4918
199,0,120
199,1,898
199,2,108
199,3,313
199,4,4012
199,5,110
199,6,3874
199,7,2573
199,8,2591
199,9,302
199,10,331
199,11,206
199,12,390
199,13,465
199,14,530
199,15,146
199,16,148
199,17,323
199,18,109
199,19,387
199,20,1859
199,21,2287
199,22,2522
199,23,312
199,24,1972
199,25,2441
199,26,1968
199,27,1919
199,28,2629
199,29,917
199,30,613
199,31,449
199,32,476
199,33,214
199,34,910
199,35,1664
199,36,2875
199,37,767
199,38,412
199,39,189
199,40,135
199,41,198
199,42,754
199,43,359
199,44,82
199,45,125
199,46,151
199,47,104
199,48,170
199,49,184
199,50,2925
199,51,1406
199,52,2565
199,53,206
199,54,419
199,55,51
199,56,295
199,57,176
199,58,236
199,59,53
199,60,1651
199,61,835
199,62,207
199,63,269
199,64,516
199,65,1650
200,0,500
200,1,3994
200,2,566
200,3,1310
200,4,14080
200,5,544
200,6,15114
200,7,13318
200,8,9963
200,9,1395
200,10,1375
200,11,899
200,12,1357
200,13,1578
200,14,2032
200,15,834
200,16,572
200,17,1443
200,18,410
200,19,1570
200,20,5521
200,21,9651
200,22,10046
200,23,1411
200,24,9527
200,25,10704
200,26,8543
200,27,9184
200,28,15216
200,29,4472
200,30,3096
200,31,2127
200,32,1858
200,33,910
200,34,3806
200,35,6504
200,36,12042
200,37,2441
200,38,1802
200,39,738
200,40,706
200,41,770
200,42,3150
200,43,1794
200,44,273
200,45,666
200,46,693
200,47,558
200,48,842
200,49,729
200,50,11803
200,51,3782
200,52,10953
200,53,771
200,54,1731
200,55,339
200,56,1170
200,57,778
200,58,1057
200,59,244
200,60,4988
200,61,3219
200,62,960
200,63,1486
200,64,2558
200,65,8696
201,0,5014
201,1,53782
201,2,2625
201,3,6728
201,4,150271
201,5,2864
201,6,116306
201,7,51728
201,8,109886
201,9,6491
201,10,23504
201,11,5448
201,12,29045
201,13,35245
201,14,28978
201,15,5703
201,16,4654
201,17,25202
201,18,3845
201,19,27231
201,20,57524
201,21,69288
201,22,101057
201,23,19831
201,24,86085
201,25,70694
201,26,70026
201,27,84257
201,28,109565
201,29,31881
201,30,36632
201,31,34861
201,32,23555
201,33,7931
201,34,49397
201,35,67653
201,36,81046
201,37,52558
201,38,28551
201,39,5077
201,40,2565
201,41,4203
201,42,37446
201,43,25956
201,44,1873
201,45,4884
201,46,4835
201,47,3044
201,48,7961
201,49,8620
201,50,104422
201,51,51563
201,52,84989
201,53,4754
201,54,20525
201,55,2182
201,56,15843
201,57,4629
201,58,15175
201,59,1735
201,60,56187
201,61,55020
201,62,5750
201,63,14513
201,64,30254
201,65,51483
202,0,1173
202,1,11293
202,2,749
202,3,2030
202,4,38782
202,5,862
202,6,36806
202,7,21906
202,8,26023
202,9,1893
202,10,4350
202,11,1663
202,12,5027
202,13,5602
202,14,5351
202,15,1336
202,16,1045
202,17,4315
202,18,749
202,19,4536
202,20,20132
202,21,27691
202,22,27933
202,23,4326
202,24,24208
202,25,22394
202,26,21640
202,27,17335
202,28,28817
202,29,9587
202,30,5463
202,31,3740
202,32,2998
202,33,1548
202,34,10979
202,35,28342
202,36,20486
202,37,8801
202,38,4881
202,39,1295
202,40,908
202,41,1225
202,42,8159
202,43,4336
202,44,409
202,45,2344
202,46,1083
202,47,794
202,48,1400
202,49,1174
202,50,26378
202,51,11294
202,52,24601
202,53,1322
202,54,3214
202,55,499
202,56,3052
202,57,984
202,58,2901
202,59,404
202,60,13274
202,61,9492
202,62,1500
202,63,2081
202,64,4603
202,65,18052
203,0,999
203,1,8251
203,2,653
203,3,1556
203,4,32054
203,5,581
203,6,28955
203,7,14559
203,8,23311
203,9,1449
203,10,3526
203,11,1235
203,12,3832
203,13,4033
203,14,4052
203,15,1095
203,16,832
203,17,3103
203,18,655
203,19,3777
203,20,14073
203,21,17816
203,22,17047
203,23,2592
203,24,19784
203,25,20668
203,26,18513
203,27,16053
203,28,23851
203,29,7958
203,30,6035
203,31,4825
203,32,3778
203,33,1344
203,34,9821
203,35,15098
203,36,18754
203,37,6729
203,38,4049
203,39,1058
203,40,817
203,41,898
203,42,6356
203,43,3338
203,44,521
203,45,880
203,46,746
203,47,708
203,48,1247
203,49,1008
203,50,22857
203,51,8052
203,52,20046
203,53,1068
203,54,3176
203,55,493
203,56,2498
203,57,786
203,58,2031
203,59,302
203,60,8469
203,61,8169
203,62,1220
203,63,2984
203,64,4960
203,65,12914
204,0,529
204,1,4277
204,2,369
204,3,660
204,4,12980
204,5,402
204,6,13494
204,7,7243
204,8,8724
204,9,831
204,10,1578
204,11,588
204,12,1706
204,13,1824
204,14,1902
204,15,606
204,16,469
204,17,1512
204,18,420
204,19,1772
204,20,9551
204,21,9684
204,22,8368
204,23,1687
204,24,13602
204,25,15449
204,26,13177
204,27,19226
204,28,23303
204,29,7769
204,30,6969
204,31,5014
204,32,4923
204,33,702
204,34,3088
204,35,9711
204,36,14241
204,37,2782
204,38,1880
204,39,698
204,40,520
204,41,450
204,42,3263
204,43,1658
204,44,202
204,45,498
204,46,689
204,47,684
204,48,783
204,49,601
204,50,14938
204,51,4671
204,52,10247
204,53,734
204,54,3685
204,55,367
204,56,1290
204,57,476
204,58,1212
204,59,179
204,60,11330
204,61,3234
204,62,705
204,63,3634
204,64,4965
204,65,7211
205,0,701
205,1,6666
205,2,642
205,3,1611
205,4,23252
205,5,648
205,6,21862
205,7,12894
205,8,15041
205,9,2082
205,10,2837
205,11,1149
205,12,2828
205,13,3482
205,14,4170
205,15,1026
205,16,852
205,17,2528
205,18,606
205,19,2781
205,20,9565
205,21,12668
205,22,16152
205,23,2308
205,24,13228
205,25,16139
205,26,14405
205,27,13118
205,28,18286
205,29,5906
205,30,4444
205,31,3248
205,32,2528
205,33,1257
205,34,6011
205,35,13353
205,36,14496
205,37,5055
205,38,3096
205,39,1098
205,40,762
205,41,920
205,42,5164
205,43,2581
205,44,419
205,45,938
205,46,885
205,47,764
205,48,1235
205,49,999
205,50,16037
205,51,6166
205,52,15090
205,53,1121
205,54,2550
205,55,427
205,56,2043
205,57,747
205,58,1884
205,59,300
205,60,8729
205,61,5833
205,62,1246
205,63,1957
205,64,3677
205,65,11367
206,0,1383
206,1,9997
206,2,1024
206,3,3146
206,4,33407
206,5,1420
206,6,32080
206,7,18610
206,8,24677
206,9,2615
206,10,4052
206,11,2581
206,12,4244
206,13,4903
206,14,5785
206,15,1630
206,16,1591
206,17,4126
206,18,1070
206,19,4632
206,20,15279
206,21,21728
206,22,25744
206,23,4051
206,24,21667
206,25,23003
206,26,22097
206,27,21009
206,28,26976
206,29,9484
206,30,7317
206,31,4983
206,32,4647
206,33,2571
206,34,9702
206,35,14060
206,36,23819
206,37,7672
206,38,5063
206,39,1839
206,40,1248
206,41,1750
206,42,9180
206,43,5953
206,44,729
206,45,1455
206,46,1735
206,47,1158
206,48,2038
206,49,1892
206,50,28431
206,51,10251
206,52,23938
206,53,1684
206,54,3963
206,55,727
206,56,3159
206,57,1412
206,58,2800
206,59,555
206,60,12468
206,61,9636
206,62,2581
206,63,3113
206,64,6531
206,65,17044
207,0,299
207,1,3929
207,2,225
207,3,681
207,4,16515
207,5,297
207,6,14292
207,7,8391
207,8,10966
207,9,679
207,10,1979
207,11,526
207,12,2218
207,13,2601
207,14,2203
207,15,524
207,16,375
207,17,2010
207,18,322
207,19,2002
207,20,8266
207,21,10493
207,22,10590
207,23,1784
207,24,9692
207,25,9339
207,26,8253
207,27,7893
207,28,13857
207,29,3014
207,30,2998
207,31,1886
207,32,1723
207,33,551
207,34,6308
207,35,10123
207,36,7804
207,37,4104
207,38,2197
207,39,414
207,40,276
207,41,365
207,42,3261
207,43,1967
207,44,131
207,45,445
207,46,420
207,47,268
207,48,692
207,49,410
207,50,11102
207,51,5092
207,52,9322
207,53,510
207,54,1523
207,55,174
207,56,1286
207,57,319
207,58,1196
207,59,133
207,60,6320
207,61,4682
207,62,520
207,63,1212
207,64,2836
207,65,6351
208,0,720
208,1,6094
208,2,429
208,3,1312
208,4,37856
208,5,606
208,6,30532
208,7,14671
208,8,27351
208,9,1549
208,10,2731
208,11,1063
208,12,2942
208,13,3190
208,14,2872
208,15,864
208,16,613
208,17,2403
208,18,478
208,19,2722
208,20,14223
208,21,20974
208,22,27256
208,23,2229
208,24,25034
208,25,12547
208,26,26673
208,27,14519
208,28,23145
208,29,6657
208,30,6136
208,31,4478
208,32,4072
208,33,949
208,34,17955
208,35,26013
208,36,11711
208,37,5316
208,38,2994
208,39,805
208,40,801
208,41,700
208,42,4698
208,43,2674
208,44,702
208,45,770
208,46,755
208,47,486
208,48,1149
208,49,929
208,50,28763
208,51,6791
208,52,24113
208,53,1103
208,54,3244
208,55,387
208,56,1997
208,57,844
208,58,1662
208,59,366
208,60,8047
208,61,6105
208,62,958
208,63,3311
208,64,5037
208,65,8585
209,0,928
209,1,6562
209,2,566
209,3,1343
209,4,15825
209,5,750
209,6,26833
209,7,18446
209,8,17240
209,9,1586
209,10,2383
209,11,1150
209,12,2277
209,13,2120
209,14,2440
209,15,984
209,16,801
209,17,2029
209,18,699
209,19,2485
209,20,20650
209,21,16288
209,22,21807
209,23,2987
209,24,20786
209,25,24509
209,26,21304
209,27,25721
209,28,38833
209,29,12950
209,30,13177
209,31,9280
209,32,9262
209,33,1312
209,34,5324
209,35,20363
209,36,21156
209,37,3645
209,38,2654
209,39,1006
209,40,862
209,41,974
209,42,5683
209,43,2291
209,44,446
209,45,869
209,46,1201
209,47,1087
209,48,1288
209,49,1084
209,50,22987
209,51,6631
209,52,12952
209,53,1429
209,54,7079
209,55,531
209,56,1951
209,57,742
209,58,1871
209,59,395
209,60,14471
209,61,4483
209,62,1222
209,63,7086
209,64,9271
209,65,9098
210,0,738
210,1,8825
210,2,505
210,3,1204
210,4,32115
210,5,574
210,6,27382
210,7,14690
210,8,22614
210,9,1304
210,10,4011
210,11,1063
210,12,4750
210,13,5619
210,14,4979
210,15,1015
210,16,712
210,17,4221
210,18,706
210,19,4194
210,20,12211
210,21,18145
210,22,23504
210,23,3382
210,24,19183
210,25,18940
210,26,18904
210,27,14269
210,28,24964
210,29,5716
210,30,5434
210,31,4370
210,32,3373
210,33,1171
210,34,10036
210,35,16500
210,36,17672
210,37,9015
210,38,4852
210,39,935
210,40,603
210,41,821
210,42,6977
210,43,4119
210,44,321
210,45,1004
210,46,951
210,47,495
210,48,1402
210,49,2332
210,50,22885
210,51,11164
210,52,19834
210,53,791
210,54,2646
210,55,385
210,56,2748
210,57,675
210,58,2508
210,59,285
210,60,9407
210,61,9375
210,62,1122
210,63,2332
210,64,4349
210,65,12723
211,0,370
211,1,3373
211,2,263
211,3,998
211,4,16124
211,5,323
211,6,11550
211,7,6961
211,8,10904
211,9,792
211,10,1245
211,11,541
211,12,1276
211,13,1315
211,14,1694
211,15,483
211,16,362
211,17,1015
211,18,266
211,19,1277
211,20,6228
211,21,7735
211,22,8144
211,23,2066
211,24,11176
211,25,7340
211,26,7763
211,27,7771
211,28,12869
211,29,3478
211,30,2760
211,31,1800
211,32,1755
211,33,705
211,34,6000
211,35,8218
211,36,9287
211,37,2477
211,38,1315
211,39,456
211,40,453
211,41,522
211,42,2760
211,43,1185
211,44,170
211,45,385
211,46,489
211,47,261
211,48,571
211,49,512
211,50,10477
211,51,3254
211,52,8711
211,53,732
211,54,1552
211,55,205
211,56,890
211,57,395
211,58,814
211,59,166
211,60,6148
211,61,2832
211,62,637
211,63,1211
211,64,2201
211,65,6334
212,0,608
212,1,7984
212,2,428
212,3,1159
212,4,31606
212,5,445
212,6,22635
212,7,12203
212,8,20144
212,9,956
212,10,3684
212,11,862
212,12,4316
212,13,4957
212,14,4246
212,15,788
212,16,756
212,17,3763
212,18,544
212,19,3694
212,20,8751
212,21,17377
212,22,15886
212,23,2942
212,24,14868
212,25,12963
212,26,13497
212,27,11906
212,28,24680
212,29,4268
212,30,4632
212,31,3750
212,32,2884
212,33,935
212,34,8063
212,35,14576
212,36,15047
212,37,8267
212,38,4153
212,39,854
212,40,552
212,41,713
212,42,5497
212,43,3749
212,44,279
212,45,802
212,46,709
212,47,474
212,48,1109
212,49,940
212,50,21728
212,51,8792
212,52,15444
212,53,688
212,54,2444
212,55,344
212,56,2371
212,57,578
212,58,2323
212,59,275
212,60,12167
212,61,8878
212,62,1052
212,63,1933
212,64,3868
212,65,9443
213,0,337
213,1,4995
213,2,214
213,3,767
213,4,23431
213,5,294
213,6,19059
213,7,10493
213,8,16923
213,9,892
213,10,2709
213,11,657
213,12,3000
213,13,3493
213,14,2646
213,15,588
213,16,387
213,17,2603
213,18,337
213,19,2747
213,20,7542
213,21,13794
213,22,13437
213,23,2139
213,24,13467
213,25,14177
213,26,14551
213,27,8641
213,28,17052
213,29,3747
213,30,3478
213,31,3444
213,32,2163
213,33,554
213,34,6911
213,35,13862
213,36,13287
213,37,5998
213,38,2775
213,39,456
213,40,389
213,41,449
213,42,4135
213,43,2698
213,44,189
213,45,476
213,46,469
213,47,262
213,48,785
213,49,469
213,50,16294
213,51,6092
213,52,12212
213,53,516
213,54,1758
213,55,229
213,56,1773
213,57,398
213,58,1555
213,59,157
213,60,5645
213,61,6041
213,62,586
213,63,1561
213,64,2987
213,65,8365
214,0,303
214,1,3586
214,2,239
214,3,714
214,4,16471
214,5,270
214,6,13178
214,7,9146
214,8,11494
214,9,626
214,10,2013
214,11,507
214,12,2224
214,13,2448
214,14,2196
214,15,489
214,16,372
214,17,1993
214,18,299
214,19,2075
214,20,4969
214,21,8941
214,22,10203
214,23,1572
214,24,8866
214,25,8957
214,26,9133
214,27,6097
214,28,10034
214,29,2643
214,30,2279
214,31,1844
214,32,1231
214,33,553
214,34,4001
214,35,6824
214,36,7982
214,37,4189
214,38,2162
214,39,485
214,40,352
214,41,421
214,42,2942
214,43,2141
214,44,177
214,45,449
214,46,486
214,47,248
214,48,569
214,49,679
214,50,10713
214,51,4222
214,52,9306
214,53,426
214,54,1086
214,55,194
214,56,1351
214,57,398
214,58,1167
214,59,163
214,60,3429
214,61,4587
214,62,661
214,63,914
214,64,1765
214,65,7196
215,0,489
215,1,5748
215,2,383
215,3,1122
215,4,21157
215,5,623
215,6,18335
215,7,9422
215,8,14119
215,9,1036
215,10,2581
215,11,691
215,12,2679
215,13,3117
215,14,2770
215,15,674
215,16,592
215,17,2547
215,18,402
215,19,2669
215,20,8935
215,21,12127
215,22,13535
215,23,1818
215,24,12163
215,25,11336
215,26,11229
215,27,12727
215,28,17062
215,29,4460
215,30,3619
215,31,2499
215,32,2102
215,33,950
215,34,7080
215,35,11419
215,36,10865
215,37,4748
215,38,2836
215,39,727
215,40,459
215,41,871
215,42,4669
215,43,2465
215,44,292
215,45,820
215,46,586
215,47,495
215,48,970
215,49,662
215,50,14457
215,51,5251
215,52,13326
215,53,790
215,54,2141
215,55,334
215,56,1607
215,57,559
215,58,1323
215,59,223
215,60,5786
215,61,5398
215,62,913
215,63,1605
215,64,2962
215,65,9701
216,0,339
216,1,2584
216,2,416
216,3,808
216,4,9049
216,5,332
216,6,10371
216,7,6665
216,8,6040
216,9,653
216,10,839
216,11,464
216,12,994
216,13,952
216,14,1273
216,15,376
216,16,340
216,17,804
216,18,245
216,19,968
216,20,4873
216,21,6976
216,22,6612
216,23,1076
216,24,5488
216,25,7906
216,26,6008
216,27,8479
216,28,10346
216,29,4643
216,30,3372
216,31,2499
216,32,2286
216,33,575
216,34,2447
216,35,4978
216,36,7273
216,37,1607
216,38,1050
216,39,489
216,40,404
216,41,633
216,42,2332
216,43,997
216,44,177
216,45,494
216,46,413
216,47,251
216,48,537
216,49,430
216,50,7444
216,51,3373
216,52,7884
216,53,457
216,54,1555
216,55,198
216,56,727
216,57,428
216,58,703
216,59,163
216,60,5337
216,61,1951
216,62,613
216,63,1454
216,64,2548
216,65,5389
217,0,249
217,1,2653
217,2,372
217,3,927
217,4,11582
217,5,295
217,6,9572
217,7,5476
217,8,7757
217,9,782
217,10,1274
217,11,657
217,12,1318
217,13,1454
217,14,1471
217,15,324
217,16,300
217,17,1038
217,18,221
217,19,1180
217,20,7298
217,21,6535
217,22,6990
217,23,912
217,24,6705
217,25,6364
217,26,5961
217,27,5684
217,28,12842
217,29,2727
217,30,2123
217,31,1307
217,32,1167
217,33,560
217,34,2816
217,35,8686
217,36,10543
217,37,2161
217,38,1184
217,39,462
217,40,369
217,41,383
217,42,2550
217,43,1751
217,44,133
217,45,303
217,46,373
217,47,240
217,48,455
217,49,393
217,50,8159
217,51,2987
217,52,6863
217,53,421
217,54,1058
217,55,187
217,56,847
217,57,297
217,58,735
217,59,141
217,60,3251
217,61,2649
217,62,498
217,63,798
217,64,1578
217,65,5410
218,0,429
218,1,3169
218,2,396
218,3,815
218,4,13470
218,5,494
218,6,13456
218,7,8902
218,8,8500
218,9,1016
218,10,1685
218,11,650
218,12,1673
218,13,1943
218,14,1865
218,15,609
218,16,602
218,17,1476
218,18,365
218,19,1628
218,20,6623
218,21,8819
218,22,9710
218,23,1150
218,24,7657
218,25,9557
218,26,8431
218,27,6629
218,28,8825
218,29,2981
218,30,2111
218,31,1536
218,32,1280
218,33,698
218,34,3843
218,35,5671
218,36,8088
218,37,2885
218,38,1774
218,39,675
218,40,495
218,41,552
218,42,2791
218,43,1486
218,44,294
218,45,650
218,46,687
218,47,407
218,48,785
218,49,623
218,50,9520
218,51,2962
218,52,8778
218,53,657
218,54,1421
218,55,292
218,56,1101
218,57,469
218,58,1046
218,59,221
218,60,5080
218,61,3159
218,62,790
218,63,930
218,64,1917
218,65,6070
219,0,560
219,1,3810
219,2,467
219,3,974
219,4,14134
219,5,482
219,6,17037
219,7,12631
219,8,10209
219,9,1111
219,10,1491
219,11,657
219,12,1603
219,13,2003
219,14,1876
219,15,764
219,16,675
219,17,1364
219,18,446
219,19,1606
219,20,9362
219,21,12548
219,22,11121
219,23,1356
219,24,9112
219,25,11340
219,26,12188
219,27,11436
219,28,15800
219,29,4783
219,30,2619
219,31,1729
219,32,1439
219,33,741
219,34,5704
219,35,8309
219,36,9859
219,37,2955
219,38,1842
219,39,730
219,40,666
219,41,693
219,42,3111
219,43,1466
219,44,332
219,45,583
219,46,657
219,47,663
219,48,771
219,49,674
219,50,11915
219,51,3449
219,52,13310
219,53,759
219,54,1467
219,55,320
219,56,1092
219,57,570
219,58,1171
219,59,207
219,60,5668
219,61,3166
219,62,886
219,63,1164
219,64,2320
219,65,7949
220,0,248
220,1,2177
220,2,173
220,3,613
220,4,11701
220,5,222
220,6,9386
220,7,5070
220,8,8126
220,9,503
220,10,1342
220,11,465
220,12,1314
220,13,1493
220,14,1306
220,15,388
220,16,259
220,17,1123
220,18,203
220,19,1362
220,20,4222
220,21,6880
220,22,6915
220,23,908
220,24,6336
220,25,6062
220,26,7133
220,27,4239
220,28,7051
220,29,2018
220,30,1723
220,31,2607
220,32,943
220,33,414
220,34,3603
220,35,5330
220,36,5464
220,37,2530
220,38,1343
220,39,405
220,40,246
220,41,273
220,42,1944
220,43,1095
220,44,232
220,45,312
220,46,296
220,47,183
220,48,496
220,49,321
220,50,7429
220,51,2603
220,52,6963
220,53,432
220,54,837
220,55,138
220,56,913
220,57,259
220,58,654
220,59,105
220,60,2573
220,61,3067
220,62,362
220,63,821
220,64,1350
220,65,4780
221,0,257
221,1,1860
221,2,231
221,3,518
221,4,6491
221,5,298
221,6,8569
221,7,4610
221,8,4464
221,9,656
221,10,774
221,11,408
221,12,734
221,13,926
221,14,867
221,15,340
221,16,344
221,17,717
221,18,221
221,19,712
221,20,5495
221,21,4680
221,22,4954
221,23,659
221,24,4187
221,25,5280
221,26,4424
221,27,6533
221,28,9060
221,29,2298
221,30,1263
221,31,2420
221,32,713
221,33,458
221,34,2048
221,35,3333
221,36,4714
221,37,1376
221,38,818
221,39,385
221,40,366
221,41,343
221,42,1736
221,43,728
221,44,221
221,45,276
221,46,276
221,47,284
221,48,404
221,49,360
221,50,5831
221,51,1574
221,52,5020
221,53,414
221,54,750
221,55,162
221,56,617
221,57,292
221,58,533
221,59,104
221,60,3772
221,61,1652
221,62,375
221,63,614
221,64,976
221,65,3504
222,0,451
222,1,4457
222,2,302
222,3,851
222,4,19361
222,5,495
222,6,17214
222,7,9141
222,8,12910
222,9,969
222,10,2144
222,11,647
222,12,2218
222,13,2679
222,14,2458
222,15,649
222,16,568
222,17,2013
222,18,374
222,19,2177
222,20,8148
222,21,11438
222,22,14231
222,23,1832
222,24,12276
222,25,11667
222,26,14037
222,27,9708
222,28,15360
222,29,4492
222,30,3158
222,31,2453
222,32,1916
222,33,858
222,34,7142
222,35,10368
222,36,12466
222,37,4103
222,38,2371
222,39,567
222,40,520
222,41,533
222,42,3585
222,43,1899
222,44,253
222,45,474
222,46,682
222,47,347
222,48,801
222,49,650
222,50,13110
222,51,6703
222,52,11764
222,53,629
222,54,1639
222,55,292
222,56,1447
222,57,646
222,58,1295
222,59,181
222,60,5077
222,61,4650
222,62,1309
222,63,1416
222,64,2562
222,65,9168
223,0,243
223,1,2757
223,2,167
223,3,453
223,4,11754
223,5,209
223,6,12742
223,7,6653
223,8,7500
223,9,491
223,10,1187
223,11,319
223,12,1313
223,13,1441
223,14,1350
223,15,319
223,16,236
223,17,1151
223,18,171
223,19,1205
223,20,7093
223,21,10030
223,22,7886
223,23,1229
223,24,6823
223,25,5698
223,26,6436
223,27,5143
223,28,13693
223,29,1940
223,30,1695
223,31,1115
223,32,900
223,33,338
223,34,5835
223,35,9244
223,36,5838
223,37,2519
223,38,1344
223,39,341
223,40,278
223,41,322
223,42,2393
223,43,1068
223,44,102
223,45,1289
223,46,296
223,47,218
223,48,464
223,49,277
223,50,8024
223,51,2938
223,52,7304
223,53,291
223,54,829
223,55,196
223,56,780
223,57,300
223,58,728
223,59,120
223,60,5336
223,61,2703
223,62,358
223,63,700
223,64,1439
223,65,5495
224,0,106
224,1,1735
224,2,56
224,3,195
224,4,6644
224,5,85
224,6,4874
224,7,6193
224,8,4482
224,9,210
224,10,730
224,11,175
224,12,812
224,13,1001
224,14,788
224,15,140
224,16,119
224,17,753
224,18,88
224,19,817
224,20,5828
224,21,6981
224,22,4031
224,23,575
224,24,6968
224,25,3784
224,26,7165
224,27,2450
224,28,7793
224,29,4278
224,30,777
224,31,533
224,32,446
224,33,220
224,34,1584
224,35,7318
224,36,3206
224,37,1719
224,38,898
224,39,161
224,40,94
224,41,126
224,42,1178
224,43,673
224,44,36
224,45,136
224,46,137
224,47,83
224,48,211
224,49,147
224,50,4270
224,51,1971
224,52,3376
224,53,132
224,54,476
224,55,68
224,56,461
224,57,100
224,58,369
224,59,53
224,60,1686
224,61,1825
224,62,137
224,63,299
224,64,688
224,65,2441
225,0,194
225,1,877
225,2,129
225,3,406
225,4,3762
225,5,192
225,6,5821
225,7,3663
225,8,2873
225,9,658
225,10,593
225,11,465
225,12,402
225,13,390
225,14,564
225,15,284
225,16,186
225,17,359
225,18,198
225,19,455
225,20,2493
225,21,3225
225,22,3352
225,23,402
225,24,3303
225,25,5489
225,26,3329
225,27,3654
225,28,6344
225,29,3212
225,30,1255
225,31,931
225,32,695
225,33,257
225,34,1507
225,35,3497
225,36,4449
225,37,727
225,38,490
225,39,234
225,40,289
225,41,285
225,42,768
225,43,335
225,44,82
225,45,188
225,46,276
225,47,188
225,48,222
225,49,232
225,50,4284
225,51,1230
225,52,3504
225,53,482
225,54,553
225,55,175
225,56,509
225,57,191
225,58,304
225,59,82
225,60,1189
225,61,820
225,62,282
225,63,623
225,64,789
225,65,2316
226,0,130
226,1,1890
226,2,123
226,3,292
226,4,6644
226,5,123
226,6,6254
226,7,4284
226,8,4280
226,9,261
226,10,726
226,11,207
226,12,816
226,13,955
226,14,804
226,15,206
226,16,152
226,17,765
226,18,135
226,19,735
226,20,3416
226,21,4624
226,22,4161
226,23,711
226,24,3867
226,25,3945
226,26,3545
226,27,3550
226,28,6464
226,29,1566
226,30,1246
226,31,848
226,32,712
226,33,212
226,34,2701
226,35,4600
226,36,3502
226,37,1608
226,38,845
226,39,203
226,40,121
226,41,166
226,42,1397
226,43,699
226,44,69
226,45,145
226,46,162
226,47,135
226,48,266
226,49,143
226,50,4334
226,51,1930
226,52,4139
226,53,174
226,54,623
226,55,116
226,56,475
226,57,160
226,58,425
226,59,76
226,60,2791
226,61,1713
226,62,192
226,63,485
226,64,1012
226,65,2869
227,0,165
227,1,1086
227,2,116
227,3,329
227,4,4271
227,5,180
227,6,5159
227,7,2044
227,8,3012
227,9,508
227,10,693
227,11,367
227,12,611
227,13,656
227,14,560
227,15,300
227,16,174
227,17,505
227,18,166
227,19,558
227,20,3005
227,21,3478
227,22,2986
227,23,541
227,24,2609
227,25,3484
227,26,3075
227,27,13087
227,28,14745
227,29,2188
227,30,2152
227,31,1578
227,32,1504
227,33,292
227,34,9268
227,35,2678
227,36,3246
227,37,1002
227,38,649
227,39,203
227,40,200
227,41,162
227,42,943
227,43,483
227,44,62
227,45,179
227,46,179
227,47,231
227,48,227
227,49,150
227,50,12762
227,51,1416
227,52,2846
227,53,371
227,54,1046
227,55,92
227,56,491
227,57,180
